n,topo_dir,kp_class,density,seed,n_nodes,n_arcs,topology,n_macroitems,algorithm_ms
10000,outforest,weakly_corr,tree,9,10000,9999,outforest,4823,6.466000
10000,outforest,weakly_corr,tree,10,10000,9999,outforest,4768,6.393000
20000,outforest,neg_strongly_corr,dense,1,20000,18000,outforest,4134,13.008000
20000,outforest,neg_strongly_corr,dense,2,20000,17969,outforest,4136,14.194000
20000,outforest,neg_strongly_corr,dense,3,20000,17951,outforest,4157,12.895000
20000,outforest,neg_strongly_corr,dense,4,20000,17995,outforest,4083,12.945000
20000,outforest,neg_strongly_corr,dense,5,20000,17945,outforest,4099,12.494000
20000,outforest,neg_strongly_corr,dense,6,20000,18038,outforest,4094,12.594000
20000,outforest,neg_strongly_corr,dense,7,20000,18008,outforest,4129,13.270000
20000,outforest,neg_strongly_corr,dense,8,20000,18070,outforest,4129,12.966000
20000,outforest,neg_strongly_corr,dense,9,20000,18020,outforest,4164,13.442000
20000,outforest,neg_strongly_corr,dense,10,20000,18013,outforest,4093,12.652000
20000,outforest,neg_strongly_corr,medium,1,20000,12014,outforest,4269,11.312000
20000,outforest,neg_strongly_corr,medium,2,20000,12120,outforest,4259,10.771000
20000,outforest,neg_strongly_corr,medium,3,20000,11916,outforest,4256,10.528000
20000,outforest,neg_strongly_corr,medium,4,20000,11963,outforest,4263,10.422000
20000,outforest,neg_strongly_corr,medium,5,20000,11980,outforest,4190,10.694000
20000,outforest,neg_strongly_corr,medium,6,20000,12034,outforest,4202,10.539000
20000,outforest,neg_strongly_corr,medium,7,20000,11981,outforest,4279,12.224000
20000,outforest,neg_strongly_corr,medium,8,20000,12030,outforest,4271,11.368000
20000,outforest,neg_strongly_corr,medium,9,20000,12006,outforest,4294,12.043000
20000,outforest,neg_strongly_corr,medium,10,20000,11947,outforest,4234,10.978000
20000,outforest,neg_strongly_corr,sparse,1,20000,5935,outforest,3424,8.312000
20000,outforest,neg_strongly_corr,sparse,2,20000,5916,outforest,3464,8.339000
20000,outforest,neg_strongly_corr,sparse,3,20000,6033,outforest,3475,8.603000
20000,outforest,neg_strongly_corr,sparse,4,20000,5967,outforest,3507,8.497000
20000,outforest,neg_strongly_corr,sparse,5,20000,6032,outforest,3498,8.820000
20000,outforest,neg_strongly_corr,sparse,6,20000,5951,outforest,3494,8.784000
20000,outforest,neg_strongly_corr,sparse,7,20000,5935,outforest,3473,9.346000
20000,outforest,neg_strongly_corr,sparse,8,20000,5917,outforest,3437,8.688000
20000,outforest,neg_strongly_corr,sparse,9,20000,5979,outforest,3476,10.104000
20000,outforest,neg_strongly_corr,sparse,10,20000,5948,outforest,3514,8.392000
20000,outforest,neg_strongly_corr,tree,1,20000,19999,outforest,3765,13.660000
20000,outforest,neg_strongly_corr,tree,2,20000,19999,outforest,3772,13.493000
20000,outforest,neg_strongly_corr,tree,3,20000,19999,outforest,3701,15.165000
20000,outforest,neg_strongly_corr,tree,4,20000,19999,outforest,3748,13.415000
20000,outforest,neg_strongly_corr,tree,5,20000,19999,outforest,3658,13.489000
20000,outforest,neg_strongly_corr,tree,6,20000,19999,outforest,3758,13.662000
20000,outforest,neg_strongly_corr,tree,7,20000,19999,outforest,3786,14.104000
20000,outforest,neg_strongly_corr,tree,8,20000,19999,outforest,3764,13.606000
20000,outforest,neg_strongly_corr,tree,9,20000,19999,outforest,3778,13.513000
